,Artist,Art Name,Date,Image Thumbnail,artist,cloud prediction
939,Albert Bierstadt,Niagara from the American Side,about 1869,https://stor.artstor.org/stor/7b70c614-4b62-45ce-a6ea-b71976c99c6c_size1,bierstadt,Ns
940,Albert Bierstadt,Last of the Buffalo,unknown.,https://stor.artstor.org/stor/4cc33f66-55bf-4d4d-981f-919842721c2a_size1,bierstadt,As
941,Albert Bierstadt,Last of the Buffalo,unknown.,https://stor.artstor.org/stor/4cc33f66-55bf-4d4d-981f-919842721c2a_size1,bierstadt,Ns
942,Albert Bierstadt,Last of the Buffalo,c.1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331825.jpg,bierstadt,As
943,Albert Bierstadt,Last of the Buffalo,c.1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331825.jpg,bierstadt,Ns
944,Albert Bierstadt,"The Saint Lawrence River from the Citadel, Quebec",after 1880.,https://stor.artstor.org/stor/3ed66f88-6582-4bc6-960f-f35820e6a8c7_size1,bierstadt,Sc
945,Albert Bierstadt,Bombardment of Fort Sumter,1861.,https://stor.artstor.org/stor/0f0e9d2f-5bd8-485d-b035-e5464d7afa7f_size1,bierstadt,As
946,Albert Bierstadt,Bombardment of Fort Sumter,1861.,https://stor.artstor.org/stor/0f0e9d2f-5bd8-485d-b035-e5464d7afa7f_size1,bierstadt,Ns
947,Albert Bierstadt,Bombardment of Fort Sumter,c.1861,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331824.jpg,bierstadt,As
948,Albert Bierstadt,Bombardment of Fort Sumter,c.1861,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16331824.jpg,bierstadt,Ns
949,Albert Bierstadt,"Echo Lake, Franconia Mountains, New Hampshire",1861,https://stor.artstor.org/stor/9299b31c-9e45-463e-a088-bdc72cd78c42_size1,bierstadt,Ac
950,Albert Bierstadt,Seascape,1830-1902,https://stor.artstor.org/stor/0ac6d3fe-7904-4987-a0a2-142c814c73e5_size1,bierstadt,As
951,Albert Bierstadt,Seascape,1830-1902,https://stor.artstor.org/stor/0ac6d3fe-7904-4987-a0a2-142c814c73e5_size1,moran,As
952,Thomas Moran,Seascape,1909,https://stor.artstor.org/stor/dcec66a4-f0d6-40ce-ba3e-dfd46c8fc71e_size1,bierstadt,As
953,Thomas Moran,Seascape,1909,https://stor.artstor.org/stor/dcec66a4-f0d6-40ce-ba3e-dfd46c8fc71e_size1,moran,As
954,Albert Bierstadt,The Last of the Buffalo,1888,https://stor.artstor.org/stor/c31c1d74-32f1-4809-8a02-9cdae02d752f_size1,bierstadt,Cs
955,Albert Bierstadt,The Last of the Buffalo,1888,https://stor.artstor.org/stor/c31c1d74-32f1-4809-8a02-9cdae02d752f_size1,bierstadt,Ns
956,Albert Bierstadt,The Last of the Buffalo,1888,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16329512.jpg,bierstadt,Cs
957,Albert Bierstadt,The Last of the Buffalo,1888,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16329512.jpg,bierstadt,Ns
958,Albert Bierstadt,"Sunrise, Yosemite Valley",ca. 1870,https://stor.artstor.org/stor/16c4d892-1247-424a-be52-75d220ccac91_size1,bierstadt,Cb
959,Albert Bierstadt,Indians near Fort Laramie,about 1859,https://stor.artstor.org/stor/d6e3f202-61f4-4792-9169-6db79295fbea_size1,bierstadt,Cc
960,Albert Bierstadt,Indians near Fort Laramie,about 1859,https://stor.artstor.org/stor/d6e3f202-61f4-4792-9169-6db79295fbea_size1,bierstadt,Ac
961,Albert Bierstadt,Indians near Fort Laramie,about 1859,https://stor.artstor.org/stor/3568aa60-52b6-413a-8c8a-510acab4d0dc_size1,bierstadt,Cc
962,Albert Bierstadt,Indians near Fort Laramie,about 1859,https://stor.artstor.org/stor/3568aa60-52b6-413a-8c8a-510acab4d0dc_size1,bierstadt,Ac
963,Albert Bierstadt,Fir Trees and Storm Clouds,c. 1870,https://stor.artstor.org/stor/e8654606-15ec-4164-926d-29d4b84d649b_size1,bierstadt,Cu
964,Albert Bierstadt,Fir Trees and Storm Clouds,c. 1870,https://stor.artstor.org/stor/e8654606-15ec-4164-926d-29d4b84d649b_size1,bierstadt,Cc
965,Albert Bierstadt,Fir Trees and Storm Clouds,c. 1870,https://stor.artstor.org/stor/ecdd8415-c72e-407d-90c5-8b547863456a_size1,bierstadt,Cu
966,Albert Bierstadt,Fir Trees and Storm Clouds,c. 1870,https://stor.artstor.org/stor/ecdd8415-c72e-407d-90c5-8b547863456a_size1,bierstadt,Cc
967,Albert Bierstadt,On the Hudson,n.d.,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c100000481/24273146.jpg,bierstadt,St
968,Albert Bierstadt,"Rocky Mountains, ""Lander's Peak""",1863,https://stor.artstor.org/stor/75872af8-e41a-41c4-b56b-ffeb0df13eba_size1,bierstadt,Ac
969,Albert Bierstadt,"Bridal Veil Falls, Yosemite Valley, California",1871-1873,https://stor.artstor.org/stor/9608741d-5555-4e17-9813-0e1ca42f0dbf_size1,bierstadt,Cs
970,Albert Bierstadt,"View from the Wind River Mountains, Wyoming",1860,https://stor.artstor.org/stor/74c332ce-1093-4be2-b862-4ce4c072580a_size1,bierstadt,Sc
971,Albert Bierstadt,Landscape,19th century,https://stor.artstor.org/stor/410fa853-7a12-43c7-9f3f-257f77f4b1b7_size1,durand,Ns
972,Albert Bierstadt,Landscape,19th century,https://stor.artstor.org/stor/410fa853-7a12-43c7-9f3f-257f77f4b1b7_size1,bierstadt,Sc
973,Albert Bierstadt,Landscape,19th century,https://stor.artstor.org/stor/410fa853-7a12-43c7-9f3f-257f77f4b1b7_size1,cole,St
974,Albert Bierstadt,Landscape,19th century,https://stor.artstor.org/stor/410fa853-7a12-43c7-9f3f-257f77f4b1b7_size1,cole,As
975,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,durand,Ns
976,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,bierstadt,Sc
977,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,cole,St
978,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/07c575ec-d1db-4c22-89d8-8bb9e21bafe2_size1,cole,As
979,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,durand,Ns
980,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,bierstadt,Sc
981,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,cole,St
982,Thomas Cole,Landscape,1825,https://stor.artstor.org/stor/bb772ade-f365-4de6-aae1-cd2ff1ce9272_size1,cole,As
983,Albert Bierstadt,Nooning on the Platte,c.1859,https://stor.artstor.org/stor/d1035382-1bc4-41d0-b997-45d47c8dfc2e_size1,bierstadt,Sc
984,Albert Bierstadt,Niagara,ca. 1869,https://stor.artstor.org/stor/10f3af9a-b0bc-4b96-8c8b-ca3ec1d1fe32_size1,bierstadt,Ns
985,Albert Bierstadt,Niagara,ca. 1869,https://stor.artstor.org/stor/10f3af9a-b0bc-4b96-8c8b-ca3ec1d1fe32_size1,church,Cc
986,Albert Bierstadt,Niagara,ca. 1869,https://stor.artstor.org/stor/10f3af9a-b0bc-4b96-8c8b-ca3ec1d1fe32_size1,church,Ac
989,Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/102a9b4f-9c58-488c-834c-b83b15d1b0c3_size1,bierstadt,Ns
990,Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/102a9b4f-9c58-488c-834c-b83b15d1b0c3_size1,church,Cc
991,Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/102a9b4f-9c58-488c-834c-b83b15d1b0c3_size1,church,Ac
999,Frederic Edwin Church,Niagara,1857 (creation),https://stor.artstor.org/stor/7e051202-0a42-43e4-8a22-3d6cd57c13e0_size1,bierstadt,Ns
1000,Frederic Edwin Church,Niagara,1857 (creation),https://stor.artstor.org/stor/7e051202-0a42-43e4-8a22-3d6cd57c13e0_size1,church,Cc
1001,Frederic Edwin Church,Niagara,1857 (creation),https://stor.artstor.org/stor/7e051202-0a42-43e4-8a22-3d6cd57c13e0_size1,church,Ac
1004,Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/5f87f58d-925b-48b4-8ff6-090c67f97954_size1,bierstadt,Ns
1005,Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/5f87f58d-925b-48b4-8ff6-090c67f97954_size1,church,Cc
1006,Frederic Edwin Church,Niagara,1857,https://stor.artstor.org/stor/5f87f58d-925b-48b4-8ff6-090c67f97954_size1,church,Ac
1009,Albert Bierstadt,Five Portraits of North American Indians,1859,https://stor.artstor.org/stor/1541930f-5937-4d41-b814-54c91220dc13_size1,bierstadt,Ac
1010,Albert Bierstadt,Laramie Peak,1870,https://stor.artstor.org/stor/cef0c2db-ecd1-4336-bfa5-8503531a8606_size1,bierstadt,Ns
1011,Albert Bierstadt,Laramie Peak,1870,https://stor.artstor.org/stor/cef0c2db-ecd1-4336-bfa5-8503531a8606_size1,bierstadt,Sc
1012,Albert Bierstadt,Laramie Peak,c.1870,https://stor.artstor.org/stor/45dccd52-09d3-409f-aa7d-0b84c71a626d_size1,bierstadt,Ns
1013,Albert Bierstadt,Laramie Peak,c.1870,https://stor.artstor.org/stor/45dccd52-09d3-409f-aa7d-0b84c71a626d_size1,bierstadt,Sc
1014,Albert Bierstadt,"The Marina Piccola, Capri",1859,https://stor.artstor.org/stor/c91c2b9f-3326-4287-85d3-4efe2eb94989_size1,bierstadt,Ns
1015,Albert Bierstadt,"Nevada Falls, Yosemite",1872 or 1873,https://stor.artstor.org/stor/e9c4a008-3cdf-4455-8341-766c11139ef5_size1,bierstadt,Ac
1017,Albert Bierstadt,"Nevada Falls, Yosemite",1872 or 1873,https://stor.artstor.org/stor/348790d9-448d-40de-a53c-30dc59f05926_size1,bierstadt,Ac
1019,Albert Bierstadt,Figure Study for The Last of the Buffalo,1888,https://stor.artstor.org/stor/7347e063-1bb0-4e03-a090-93c2a48b9a21_size1,bierstadt,Sc
1020,Albert Bierstadt,Figure Study for The Last of the Buffalo,1888,https://stor.artstor.org/stor/7347e063-1bb0-4e03-a090-93c2a48b9a21_size1,bierstadt,As
1021,Albert Bierstadt,Figure Study for The Last of the Buffalo,c. 1888,https://stor.artstor.org/stor/f1b5f4ad-dfc5-412f-aeb3-dcdf731a5d19_size1,bierstadt,Sc
1022,Albert Bierstadt,Figure Study for The Last of the Buffalo,c. 1888,https://stor.artstor.org/stor/f1b5f4ad-dfc5-412f-aeb3-dcdf731a5d19_size1,bierstadt,As
1023,Albert Bierstadt,Lake Tahoe,1868,https://stor.artstor.org/stor/635eb232-00ce-4556-b58a-dc731b63a531_size1,bierstadt,Ac
1024,Albert Bierstadt,Lake Tahoe,1868,https://stor.artstor.org/stor/635eb232-00ce-4556-b58a-dc731b63a531_size1,bierstadt,Cu
1025,Albert Bierstadt,Lake Tahoe,1872,https://stor.artstor.org/stor/b1f6c052-8023-4bd6-a31c-aa173a9549da_size1,bierstadt,Ac
1026,Albert Bierstadt,Lake Tahoe,1872,https://stor.artstor.org/stor/b1f6c052-8023-4bd6-a31c-aa173a9549da_size1,bierstadt,Cu
1027,Albert Bierstadt,"Sunset Light, Wind River Range of the Rocky Mountains",1861,https://stor.artstor.org/stor/55d3afb6-171e-4634-a5a6-91889c9ab63a_size1,bierstadt,Sc
1028,Albert Bierstadt,"Sunset Light, Wind River Range of the Rocky Mountains",1861,https://stor.artstor.org/stor/55d3afb6-171e-4634-a5a6-91889c9ab63a_size1,bierstadt,As
1029,Albert Bierstadt,"Sunset Light, Wind River Range of the Rocky Mountains",[n.d.],https://stor.artstor.org/stor/fcc933c2-8f66-42ef-bb45-703b9cdfda47_size1,bierstadt,Sc
1030,Albert Bierstadt,"Sunset Light, Wind River Range of the Rocky Mountains",[n.d.],https://stor.artstor.org/stor/fcc933c2-8f66-42ef-bb45-703b9cdfda47_size1,bierstadt,As
1031,Albert Bierstadt,Interior of a Library,about 1886,https://stor.artstor.org/stor/c489def5-a5bd-4435-b48b-3300f23fc948_size1,bierstadt,Ns
1032,Albert Bierstadt,Sunrise in the Sierras,ca. 1872,https://stor.artstor.org/stor/f017f55d-77ac-4520-8925-812a65845a38_size1,bierstadt,As
1033,Albert Bierstadt,Horse Study for The Last of the Buffalo,c. 1888,https://stor.artstor.org/stor/5964c989-5806-4761-b6f4-3618808b7375_size1,bierstadt,Ac
1034,Albert Bierstadt,Palm Trees with a Domed Church,about 1880,https://stor.artstor.org/stor/75b925a5-9087-4507-b99b-c28e68f411d1_size1,bierstadt,Ac
1035,Albert Bierstadt,"Wreck of the ""Ancon"" in Loring Bay, Alaska",1889,https://stor.artstor.org/stor/753be5ef-0ead-4eab-9a6b-8496cb33804f_size1,bierstadt,Ns
1037,Albert Bierstadt,"Wreck of the ""Ancon"" in Loring Bay, Alaska",1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/1536554.jpg,bierstadt,Ns
1039,Albert Bierstadt,"Seal Rocks, Farallons",1872,https://stor.artstor.org/stor/afeaed9a-e92f-440e-8b38-4c77f3e74086_size1,bierstadt,As
1040,Albert Bierstadt,"Rocky Mountains, Lander's Peak",1866,https://stor.artstor.org/stor/89d9518b-5b9c-49b7-9312-aa3dad1d6250_size1,bierstadt,Ac
1041,Albert Bierstadt,Swiss Mountain Cabin,circa 1872,https://stor.artstor.org/stor/79b769cd-ded5-4a2c-a600-9e5c6fa06f69_size1,bierstadt,Sc
1042,Albert Bierstadt,"Mount Brewer from Kings River Canyon, California",1872,https://stor.artstor.org/stor/09d7e80d-5569-4f9c-841e-72739c23eaf0_size1,bierstadt,Sc
1043,Albert Bierstadt,Multnomah Falls,n.d.,https://stor.artstor.org/stor/9404f25b-b7d5-480f-98f1-e28ad5eed0a2_size1,bierstadt,Ac
1044,Albert Bierstadt,Fishing Boats at Capri,1857,https://stor.artstor.org/stor/35df39ca-02aa-468c-bf6b-3dbccf437aa6_size1,bierstadt,Ns
1045,Albert Bierstadt,"Piz Bernina, Switzerland",about 1880-90,https://stor.artstor.org/stor/3c52b1f3-6810-4de7-8215-169220330f20_size1,bierstadt,Ns
1046,Albert Bierstadt,Sea Cove,ca. 1880-90,https://stor.artstor.org/stor/0d3e27b9-8b89-4262-9c4d-31651099b95d_size1,bierstadt,As
1048,Albert Bierstadt,Sea Cove,ca. 1880-90,https://stor.artstor.org/stor/b81cb351-7be2-4445-bd18-78ac7bf70de6_size1,bierstadt,As
1050,Albert Bierstadt,Evening on the Prairie,c.1870,https://stor.artstor.org/stor/57104a81-4b79-4776-9d38-11b2653ce1c0_size1,bierstadt,Ac
1051,Albert Bierstadt,Grizzly Bears,1859,https://stor.artstor.org/stor/cf9daeb1-045e-4e15-a603-d7da8932efba_size1,bierstadt,Sc
1052,Albert Bierstadt,Donner Lake From the Summit,1873,https://stor.artstor.org/stor/e019fa21-949b-4738-8fcf-b37ef4f44cfa_size1,bierstadt,Ns
1053,Albert Bierstadt,Western Landscape,1867,https://stor.artstor.org/stor/2058c6aa-35ac-435d-8ea8-111abace0a0f_size1,bierstadt,Sc
1054,Albert Bierstadt,Western Landscape,1867,https://stor.artstor.org/stor/2058c6aa-35ac-435d-8ea8-111abace0a0f_size1,moran,Sc
1055,Thomas Moran,Western Landscape,1864,https://stor.artstor.org/stor/0159fc54-0668-4d5d-8156-4db7a5385596_size1,bierstadt,Sc
1056,Thomas Moran,Western Landscape,1864,https://stor.artstor.org/stor/0159fc54-0668-4d5d-8156-4db7a5385596_size1,moran,Sc
1057,Albert Bierstadt,"Home Of The Rainbow Horse Shoe Fall,Niagara",c.1869,https://stor.artstor.org/stor/293e6951-4756-4eab-8881-ef5067a54007_size1,bierstadt,Ns
1058,Albert Bierstadt,"Estes Park, Colorado",1869,https://stor.artstor.org/stor/970a4545-2e94-46e0-b042-3d69e5e36860_size1,bierstadt,Cb
1059,Albert Bierstadt,"View of Donner Lake, California",1871 - 1872,https://stor.artstor.org/stor/7bb1e924-de39-4791-b1a5-6e6420e2b0a6_size1,bierstadt,Ac
1060,Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/75aaae16-9a3d-4922-85a9-85aaf677e3ac_size1,bierstadt,Sc
1061,Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/75aaae16-9a3d-4922-85a9-85aaf677e3ac_size1,bierstadt,Cs
1062,Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/75aaae16-9a3d-4922-85a9-85aaf677e3ac_size1,bierstadt,Ns
1065,Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/050b7a3c-c42d-4526-9c96-fc59145648a2_size1,bierstadt,Sc
1066,Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/050b7a3c-c42d-4526-9c96-fc59145648a2_size1,bierstadt,Cs
1067,Albert Bierstadt,Yosemite Valley,1866,https://stor.artstor.org/stor/050b7a3c-c42d-4526-9c96-fc59145648a2_size1,bierstadt,Ns
1070,Albert Bierstadt,Yosemite Valley,[n.d.],https://stor.artstor.org/stor/e219bfba-9d8c-4c8b-8c7c-45536fb24aef_size1,bierstadt,Sc
1071,Albert Bierstadt,Yosemite Valley,[n.d.],https://stor.artstor.org/stor/e219bfba-9d8c-4c8b-8c7c-45536fb24aef_size1,bierstadt,Cs
1072,Albert Bierstadt,Yosemite Valley,[n.d.],https://stor.artstor.org/stor/e219bfba-9d8c-4c8b-8c7c-45536fb24aef_size1,bierstadt,Ns
1075,Albert Bierstadt,Yosemite Valley,1868,https://stor.artstor.org/stor/8a3e208d-33b0-4f01-b434-72060af00460_size1,bierstadt,Sc
1076,Albert Bierstadt,Yosemite Valley,1868,https://stor.artstor.org/stor/8a3e208d-33b0-4f01-b434-72060af00460_size1,bierstadt,Cs
1077,Albert Bierstadt,Yosemite Valley,1868,https://stor.artstor.org/stor/8a3e208d-33b0-4f01-b434-72060af00460_size1,bierstadt,Ns
1080,Albert Bierstadt,Yosemite Valley,1866,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16328515.jpg,bierstadt,Sc
1081,Albert Bierstadt,Yosemite Valley,1866,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16328515.jpg,bierstadt,Cs
1082,Albert Bierstadt,Yosemite Valley,1866,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c37011/16328515.jpg,bierstadt,Ns
1085,Albert Bierstadt,The Overland Trail,1871?,https://stor.artstor.org/stor/5b2e0a36-e6de-4f42-ba8a-1d003a127ebf_size1,bierstadt,Ns
1086,Albert Bierstadt,Studies of Indian Chiefs Made at Fort Laramie,ca. 1859,https://stor.artstor.org/stor/720916c4-de37-4e7a-8fe4-ac5188093806_size1,bierstadt,Ac
1088,Albert Bierstadt,Studies of Indian Chiefs Made at Fort Laramie,ca. 1859,https://stor.artstor.org/stor/cac2942b-5f73-4d45-a705-b004fe758be7_size1,bierstadt,Ac
1090,Albert Bierstadt,The Matterhorn,c. 1867,https://stor.artstor.org/stor/ac0ae6a0-5057-4cc0-b6a2-269e80510dce_size1,bierstadt,Ac
1091,Albert Bierstadt,Surveyor's Wagon in the Rockies,c.1859,https://stor.artstor.org/stor/2b43df17-78b7-475c-a2fe-c999d76ef3c9_size1,bierstadt,As
1092,Albert Bierstadt,Surveyor's Wagon in the Rockies,c.1859,https://stor.artstor.org/stor/2b43df17-78b7-475c-a2fe-c999d76ef3c9_size1,bierstadt,St
1094,Albert Bierstadt,Surveyor's Wagon in the Rockies,circa 1859,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/1536541.jpg,bierstadt,As
1095,Albert Bierstadt,Surveyor's Wagon in the Rockies,circa 1859,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/1536541.jpg,bierstadt,St
1097,Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://stor.artstor.org/stor/4c798820-e253-4f6f-acd2-c2b32756c84e_size1,bierstadt,As
1098,Albert Bierstadt,Surveyor's Wagon in the Rockies,1859,https://stor.artstor.org/stor/4c798820-e253-4f6f-acd2-c2b32756c84e_size1,bierstadt,St
1100,Albert Bierstadt,"Black Hills, Colorado",undated,https://stor.artstor.org/stor/7f2bc02f-be08-4b88-86cc-606a4f41bc29_size1,bierstadt,Cs
1101,Albert Bierstadt,Sunrise on the Matterhorn,after 1875,https://stor.artstor.org/stor/b63872c6-3f7c-4187-b4a8-646db52312c8_size1,bierstadt,Cs
1102,Albert Bierstadt,Sunrise on the Matterhorn,after 1875,https://stor.artstor.org/stor/b63872c6-3f7c-4187-b4a8-646db52312c8_size1,bierstadt,As
1103,Albert Bierstadt,Sunrise on the Matterhorn,after 1875,https://stor.artstor.org/stor/c01c45c2-0261-4c13-8f39-8347f802af20_size1,bierstadt,Cs
1104,Albert Bierstadt,Sunrise on the Matterhorn,after 1875,https://stor.artstor.org/stor/c01c45c2-0261-4c13-8f39-8347f802af20_size1,bierstadt,As
1105,Albert Bierstadt,Tree Sketch and Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/ba263813-1e3d-4ecd-9cb0-fb357a38774b_size1,bierstadt,Ac
1106,Albert Bierstadt,Sketches of Canoes and a Figure Carrying a Barrel (from Sketchbook),1890,https://stor.artstor.org/stor/ec496698-4636-400c-bc68-2dda7b9080c0_size1,bierstadt,As
1107,Albert Bierstadt,Three Figures (from Sketchbook),ca. 1891,https://stor.artstor.org/stor/d15abe14-8d38-485a-9fbd-86049d1a25c6_size1,bierstadt,Ac
1108,Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/7b9fe976-0f4c-4f34-b543-a1dd8bee7de6_size1,bierstadt,Sc
1109,Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/7b9fe976-0f4c-4f34-b543-a1dd8bee7de6_size1,bierstadt,Cs
1110,Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/4170799d-de47-4c49-b466-d3a427268fb9_size1,bierstadt,Sc
1111,Albert Bierstadt,"Howe Sound, Above Vancouver (from Sketchbook)",1890,https://stor.artstor.org/stor/4170799d-de47-4c49-b466-d3a427268fb9_size1,bierstadt,Cs
1112,Albert Bierstadt,Sketch of a Mountain Landscape (from Sketchbook),1890,https://stor.artstor.org/stor/745d8bdf-1516-48be-9fdf-37b0a33db398_size1,bierstadt,Ns
1113,Albert Bierstadt,Sketches of Armor and Figure (from Sketchbook),ca. 1891,https://stor.artstor.org/stor/6305bdb1-4c4d-4f22-a8ae-c7f1d4876474_size1,bierstadt,Cc
1114,Albert Bierstadt,Alaska,about 1889,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13798477.jpg,bierstadt,Cs
1115,Albert Bierstadt,Blue Mountain and Lake,1857-1862,https://stor.artstor.org/stor/92934ae6-9eae-4fd9-aee4-25b5a6c37c59_size1,bierstadt,Ct
1116,Albert Bierstadt,Puget Sound on the Pacific Coast,1870,https://stor.artstor.org/stor/acfb8171-a83a-4132-bd94-1f9bf1c05dfa_size1,bierstadt,As
1117,Albert Bierstadt,Sunlight and Shadow,1862,https://stor.artstor.org/stor/7b4974e0-6635-4036-a336-2f49807a6925_size1,bierstadt,As
1118,Albert Bierstadt,California Spring,1875,https://stor.artstor.org/stor/558cf506-cd61-4242-a9d1-4138a2089f69_size1,bierstadt,Cb
1119,Albert Bierstadt,Nassau Harbor,circa 1877,https://stor.artstor.org/stor/da36d3b8-87af-4af8-8b86-795bbcb99f85_size1,bierstadt,Cs
1121,Albert Bierstadt,Nassau Harbor,circa 1877,https://stor.artstor.org/stor/da36d3b8-87af-4af8-8b86-795bbcb99f85_size1,bierstadt,St
1122,Albert Bierstadt,Nassau Harbor,ca. 1877,https://stor.artstor.org/stor/f61a70de-ab35-48e0-9501-1955ea27730f_size1,bierstadt,Cs
1124,Albert Bierstadt,Nassau Harbor,ca. 1877,https://stor.artstor.org/stor/f61a70de-ab35-48e0-9501-1955ea27730f_size1,bierstadt,St
1125,Albert Bierstadt,Nassau Harbor,after 1877,https://stor.artstor.org/stor/fb19b24e-6426-4b99-b923-c5938114a2bd_size1,bierstadt,Cs
1127,Albert Bierstadt,Nassau Harbor,after 1877,https://stor.artstor.org/stor/fb19b24e-6426-4b99-b923-c5938114a2bd_size1,bierstadt,St
1128,Albert Bierstadt,Farallon Islands,1872,https://stor.artstor.org/stor/56617832-643b-4ba4-a105-eb22a74a7e03_size1,bierstadt,As
1129,Albert Bierstadt,Ruins of Paestum,1858,https://stor.artstor.org/stor/adaa5f69-d3bb-459c-a9b2-505ad049c5d1_size1,bierstadt,Cs
1130,Albert Bierstadt,Giant Redwood Trees of California,1874,https://stor.artstor.org/stor/8ec1d756-60e9-4eca-977f-c7269b4ff82a_size1,bierstadt,Ac
1131,Albert Bierstadt,California Redwoods,1872,https://stor.artstor.org/stor/05620f22-4257-441b-87bc-b1f8763f1be7_size1,bierstadt,Sc
1132,Albert Bierstadt,Westphalia,1855,https://stor.artstor.org/stor/1c5f223b-fa0b-4fbe-b6d1-3853bbfcea0e_size1,bierstadt,Ns
1133,Albert Bierstadt,Cloud Study,undated,https://stor.artstor.org/stor/933b7d40-ba68-43b8-99a9-f7047db39a2d_size1,bierstadt,Sc
1134,Albert Bierstadt,Cloud Study,undated,https://stor.artstor.org/stor/933b7d40-ba68-43b8-99a9-f7047db39a2d_size1,cole,Cc
1135,Albert Bierstadt,Cloud Study,undated,https://stor.artstor.org/stor/933b7d40-ba68-43b8-99a9-f7047db39a2d_size1,cropsey,Ac
1136,Jasper Cropsey,Cloud Study,"June 22, 1850",https://stor.artstor.org/stor/37775139-404d-401a-8ccf-6164fa84a112_size1,bierstadt,Sc
1137,Jasper Cropsey,Cloud Study,"June 22, 1850",https://stor.artstor.org/stor/37775139-404d-401a-8ccf-6164fa84a112_size1,cole,Cc
1138,Jasper Cropsey,Cloud Study,"June 22, 1850",https://stor.artstor.org/stor/37775139-404d-401a-8ccf-6164fa84a112_size1,cropsey,Ac
1139,Thomas Cole,Cloud Study,1825,https://stor.artstor.org/stor/f023c208-caa4-4224-a08f-d326b608e67f_size1,bierstadt,Sc
1140,Thomas Cole,Cloud Study,1825,https://stor.artstor.org/stor/f023c208-caa4-4224-a08f-d326b608e67f_size1,cole,Cc
1141,Thomas Cole,Cloud Study,1825,https://stor.artstor.org/stor/f023c208-caa4-4224-a08f-d326b608e67f_size1,cropsey,Ac
1142,Albert Bierstadt,"View of  Chimney Rock, Ohalilah Sioux Village in the Foreground",1860,https://stor.artstor.org/stor/459433ec-7ccf-4aa6-98eb-9d467b8fe528_size1,bierstadt,Ac
1143,Albert Bierstadt,San Francisco Bay,1871-1873,https://stor.artstor.org/stor/41e8b19d-8b48-4567-87f4-924ef917862e_size1,bierstadt,Ns
1144,Albert Bierstadt,The Merced River in Yosemite,1868,https://stor.artstor.org/stor/cb2d03f4-12af-4fdd-b810-4ca59daebbc9_size1,bierstadt,As
1145,Albert Bierstadt,Lawn at Malkasten,undated,https://stor.artstor.org/stor/ed59fc4e-d2e8-4431-bf8e-c2ae25568b16_size1,bierstadt,Sc
